3, 2.666696373429544
4, 2.7006175594704187
2, 2.651663492585952
1, 2.6792774849078214
0, 2.659467671150192
12, 2.7040873485767776
11, 2.730530363441268
13, 2.737812581784554
14, 2.710949198701541
5, 2.6803380085576936
10, 2.72064949900868
9, 2.7444252811735765
7, 2.6282702883598246
6, 2.706189449417572
8, 2.7112167609564137
18, 2.7006024343242827
21, 2.7295357030621794
20, 2.7356656945970967
19, 2.725828072687825
22, 2.770470175808189
15, 2.7286351394316646
17, 2.7151039618027384
16, 2.6993019883154883
31, 2.72660458722468
30, 2.752480753511132
29, 2.771573772507478
23, 2.741622015830601
32, 2.7469598967031197
27, 2.772760575225748
28, 2.7321791271713725
25, 2.708721711761777
24, 2.7349202772443575
26, 2.7765936901364614
36, 2.7152534103171937
38, 2.716945010962238
37, 2.734157783683488
39, 2.7498760613691546
41, 2.7410960164959346
40, 2.78401103290192
34, 2.74321782002506
33, 2.7170846386099887
35, 2.7460921304419594
42, 2.7586729139541752
48, 2.750502447207947
47, 2.7338446523016655
46, 2.746418532281185
44, 2.7209327574483897
43, 2.683382790520097
45, 2.736170015927003
52, 2.721410496167404
49, 2.736314116828478
50, 2.695663141308427
51, 2.741007555584689
56, 2.7182798489447295
53, 2.719259022879717
54, 2.723952959492849
55, 2.745436424956966
60, 2.7307215062790284
59, 2.7567244407518667
57, 2.746390002285581
58, 2.7216340210341183
61, 2.764361007567519
65, 2.7575322851447326
66, 2.6904040381208607
63, 2.70795740270079
62, 2.6844541313814347
64, 2.7360676132922195
68, 2.6930602544405446
69, 2.7747707583598418
67, 2.7466483141787132
70, 2.748289035033837
74, 2.748898964977591
73, 2.7353164160322545
71, 2.6998869033722728
72, 2.6984746337746373
78, 2.691792988479475
79, 2.740185708126384
76, 2.725290583973031
75, 2.678860038503854
77, 2.6807254307403467
81, 2.674046256038175
80, 2.767927369594822
82, 2.696873059219626
86, 2.6848000081807437
84, 2.660221603497233
85, 2.684692611734021
87, 2.6653209263186346
83, 2.6935052487398967
92, 2.6714804021498355
91, 2.626213052501691
88, 2.7303649511940855
89, 2.7204782124880578
90, 2.697396672852112
