0, 1.8207861296964658
2, 1.8262164937146068
1, 1.8220694054931044
7, 1.8095721578988304
6, 1.8048145677749006
8, 1.800922067160462
9, 1.8022698231503942
5, 1.813487460643814
4, 1.8123680621758091
3, 1.8030602167450596
16, 1.7882150348825063
17, 1.7721106689980843
13, 1.787089610184383
18, 1.7684444405576598
19, 1.7734392395231382
14, 1.776660830913888
15, 1.7785021886834205
20, 1.7605559552169125
10, 1.7918645628194112
11, 1.7942376423692998
12, 1.7919899570949036
26, 1.75177027737066
27, 1.751601255957301
28, 1.7409486842932196
25, 1.7387440300466115
24, 1.744102001671274
30, 1.7350433290547316
29, 1.7298671599114275
23, 1.7564588423598644
22, 1.7520751914700028
21, 1.7644162477848648
32, 1.730114904221679
38, 1.713796990233652
39, 1.7093579339509117
31, 1.734391259071
37, 1.7197516271288429
34, 1.7187901320997716
33, 1.7139624553086912
40, 1.7133221444841606
36, 1.7410956077156459
35, 1.7270687808211327
41, 1.711960479038517
42, 1.720729719942709
43, 1.7135481935260453
44, 1.7030944302003017
48, 1.6939245731109118
45, 1.697679929100527
49, 1.6978865219136905
47, 1.6920313688221265
46, 1.6981917183774051
50, 1.6895592097987207
54, 1.677753099787645
53, 1.677898165895688
52, 1.6782395744494165
51, 1.689047266694635
55, 1.6719814475313013
59, 1.673310678190605
60, 1.6645871768580842
56, 1.6750391768943595
58, 1.6614618065140105
57, 1.679330419172996
62, 1.6670666296455992
61, 1.6672992590092857
70, 1.6514398372986394
69, 1.6496507557382032
71, 1.637980871260588
73, 1.6500760092543745
63, 1.6567388102235503
72, 1.6535654676573457
65, 1.671377460001624
75, 1.6380879441965108
74, 1.6478117262233851
64, 1.6676140961193928
68, 1.6513810480418332
67, 1.6541598960608523
66, 1.661044445514231
76, 1.6416554649625472
78, 1.6346283727346942
79, 1.6363806136867252
80, 1.6248639549554722
77, 1.6345871699703693
81, 1.6297683741525402
85, 1.6325760586949487
83, 1.6238786540609853
86, 1.6277720049323818
84, 1.6212711027349567
82, 1.6361553424555584
88, 1.6257810087184947
89, 1.629253466835838
87, 1.6288250454363977
91, 1.6204757144557906
90, 1.6129711125223605
93, 1.6259982185223119
92, 1.6067646982113095
95, 1.598361833839747
96, 1.6157198262773058
94, 1.6130462651231212
97, 1.6105164195889148
98, 1.6173241187938188
99, 1.607252489962395
100, 1.6050987876634504
104, 1.6038353261012486
103, 1.5887265005323925
105, 1.5958387736054827
107, 1.5887799504601368
106, 1.6045858455584114
102, 1.6019708871011331
108, 1.5952195621562906
109, 1.5957031401864048
110, 1.5922978852281002
101, 1.6070807861980974
112, 1.5846298303075799
111, 1.604437348610911
120, 1.5776874986648277
119, 1.5806277132264674
121, 1.582134360293922
122, 1.5856343307448624
118, 1.5856892543724759
117, 1.5893348667498988
116, 1.5817919451237485
123, 1.590773770676746
124, 1.581628971811717
114, 1.5894169880175921
113, 1.5781349965148626
125, 1.5770130142663825
115, 1.5891853671459544
126, 1.5782899979641356
127, 1.5734886488699362
128, 1.5795830117780982
132, 1.5653738851519863
133, 1.5732103737655507
134, 1.569357236250512
130, 1.5696035865532711
131, 1.562516481441441
129, 1.5689463566591162
135, 1.5670664339407252
136, 1.5707274791375425
142, 1.5537065265224608
138, 1.5663689400010201
137, 1.5749358714971153
141, 1.5577361126049551
139, 1.5597463115243961
140, 1.5619831983990509
144, 1.548444362373287
143, 1.5543629369809577
152, 1.5448314701934018
151, 1.5467250175415752
150, 1.5400357620518788
149, 1.5617549796140389
148, 1.563681874136515
147, 1.5497076535915641
154, 1.546302501795997
153, 1.5398868929433238
146, 1.5604535714865657
145, 1.554701008977997
157, 1.5394951601179474
156, 1.5369814303709097
155, 1.549389795922346
158, 1.5359658882720462
159, 1.5447858675384896
162, 1.5376067555005914
161, 1.5417054632288616
160, 1.5325852215676474
170, 1.5336852686238167
167, 1.5376060889855663
166, 1.530740547513066
168, 1.535236813618024
172, 1.529077878346122
171, 1.5353357243928671
169, 1.5289898222306837
165, 1.5249201341414367
164, 1.5460774072766807
163, 1.5374322355169765
176, 1.515283952273615
177, 1.5359421697731905
179, 1.5231942172287054
178, 1.530456310277852
182, 1.522458173669047
181, 1.5173391455414693
180, 1.5238910177486236
173, 1.5433879718979275
183, 1.532821411140772
174, 1.5316530969165383
184, 1.5247618437950252
175, 1.5245508700213408
185, 1.5225098387366995
186, 1.529042225970731
188, 1.5240007637735078
189, 1.5257247759558823
187, 1.5280503188294672
190, 1.515287859095365
191, 1.5205896811415678
193, 1.517112973448052
192, 1.5047649774595493
194, 1.513278984699615
198, 1.5091330059657129
197, 1.505488058246668
199, 1.5081635168767864
202, 1.5117666381648132
201, 1.5194202364277665
200, 1.5021268775353895
204, 1.519886452693114
203, 1.5033508389491717
207, 1.50508586568626
206, 1.5190593030234605
209, 1.4990044454536824
208, 1.5027239557683003
205, 1.5130825320978059
196, 1.510823361210142
195, 1.5195005936550947
210, 1.5014219066803398
212, 1.5131998936327118
211, 1.5039677013445438
213, 1.5091193297842156
217, 1.5069591340218293
218, 1.4938134575020547
219, 1.5035473432857798
220, 1.4932843818963308
223, 1.4925318702877775
224, 1.495393438466046
225, 1.503985356642198
221, 1.4982293315197197
222, 1.50035761443284
226, 1.4867830992019557
