1.045910318197657398e-03,3.579205122412699141e-06,4.218061498850797096e-04,7.168437733959016024e-06,1.974904607550771393e-04,6.347254165833129220e-04,2.008153748798191572e-04,3.175674562343946142e-05,8.904379961343936124e-04,4.182065208685939298e-06,4.558643408535320359e-06,6.697804595566137658e-05,1.274826250966607042e-03,1.212360608456599748e-05,1.085920462743651107e-03,2.528111521603448463e-04,4.611027260821748441e-05,3.195567081431917376e-04,3.255877241285793223e-04,3.972153547760210314e-04,1.011020514585715469e-05,3.119846513255600820e-05,1.411880768514375524e-03,4.447373847046181584e-04,5.060716600484625825e-04,5.190235907897375192e-04,1.232107560552185953e-05,4.958281102272820081e-07,1.921650194785038529e-04,5.447847781285071380e-04,2.268828704593289458e-05,7.146121785980999810e-05,2.060780740076465563e-05,3.524245953793789894e-04,1.671880078930053674e-04,5.274385290161342577e-04,3.090529521585582649e-05,1.099235845701104823e-05,2.168110481467439379e-04,2.421645637337152882e-04,2.448002152909858182e-05,1.571333341737562477e-05,2.143325729712329056e-05,3.142714736059260293e-05,5.034227441988753680e-05,4.636894922379742158e-04,1.129716287814147932e-04,3.138301171087649145e-05,8.451166789354196346e-06,4.778405239969411665e-05
1.665768705867628216e-04,1.938660961838521870e-05,6.948898266373242457e-06,6.622237419076363782e-05,2.641248477899019889e-05,6.949453539190066044e-04,7.973864077242479308e-06,6.280935639073697793e-05,4.478884896484253739e-09,4.691376528154722841e-05,2.588018778775634944e-05,9.687602775689783412e-08,3.008730908353572523e-04,4.093106300693228564e-04,3.191332907334199695e-06,7.746736397187502232e-04,8.768744121874224256e-06,2.500652024567761146e-04,1.641398143837622715e-04,5.608561863995810848e-04,2.873376213563450438e-06,6.162308164948262319e-04,3.367102082126815187e-04,3.257052433211642878e-06,6.208895398524398894e-04,3.500600948587094757e-05,6.737485206625026659e-06,2.639558548179901414e-06,2.015400127083508900e-04,3.662668148091595085e-04,3.651786266087431025e-04,8.884376505159730705e-04,4.212711094749916523e-04,5.131870645481813255e-05,4.185200573195569491e-04,5.193018020381916800e-07,5.233532644455754246e-05,2.469413977960463209e-03,5.037492992783583392e-04,3.368726141920739322e-04,6.721521288782355283e-04,2.271008486285637333e-04,2.696642013095251734e-04,3.113628021020225150e-05,6.862799539976656210e-04,1.065522278674034187e-04,4.844544876975340843e-05,1.592595055144554377e-04,8.984498514882525771e-05,1.174918888632720633e-03
