2, 1.8761111032747804
0, 1.9562198746753678
1, 1.92067164317713
4, 1.8595296519280502
3, 1.8463865949805118
5, 1.8243578743243902
6, 1.906953658815317
8, 1.7964106729383944
7, 1.8106442577258806
9, 1.7327820332817145
10, 1.756588174858637
11, 1.7291433656114348
12, 1.6764740522317874
13, 1.6639751095818442
14, 1.6645013267549338
15, 1.6744721345812725
16, 1.6825855055019765
17, 1.6154841438294214
18, 1.5970765431922427
19, 1.5754127706761525
20, 1.5769914627911101
21, 1.5552033067747908
22, 1.543261736202936
23, 1.5269524227626534
24, 1.519879952749583
25, 1.522103245964105
26, 1.5108578641930284
26, 1.5905235896378833
27, 1.5939547984342397
28, 1.5997925727512967
29, 1.5770653418096239
30, 1.5812352273354164
31, 1.5805618026356865
32, 1.5675292775548033
33, 1.544847471413248
34, 1.543824206636307
35, 1.5285715873329495
36, 1.5209685591026538
37, 1.522564509784207
38, 1.503487861559093
39, 1.4951358251923745
