0, 1.9662803564688516
2, 1.8047598229217536
1, 1.9239347973942633
4, 1.7528766861200997
3, 1.8777565521170707
6, 1.7425785989948566
5, 1.7702659343888805
7, 1.8002890840710664
8, 1.6958389087341605
9, 1.7614264344590065
10, 1.7242165562874832
11, 1.6612521186683378
12, 1.741693022920728
13, 1.7523075960898573
14, 1.7434045199886148
15, 1.668182210005371
16, 1.6969689604297162
17, 1.6890924762019843
18, 1.6749239684660988
19, 1.6302073518133557
20, 1.653865927622166
22, 1.6657348570201662
21, 1.6550833055329912
23, 1.6511729072966888
24, 1.606631079024859
25, 1.6091781251910873
26, 1.600407027491181
27, 1.603832896212392
28, 1.6009200346837589
29, 1.555255043601447
